label,category,start_date,end_date,source_file,page,evidence_snippet
Islamic Period,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,330,"onology of Macassar historical earthenware decorations. Walennae 3(2):39–60. doi.org/10.24832/wln.v2i1.65 (accessed 5 June 2018). Do, M. 2013. Iron-Nickel Alloy Smelting Production in Luwu, South Sulawesi during the pre-Islamic Period. Unpublished MSc thesis, Institute of Archaeology, University College London, London. www. oxis.org/theses/misol-2103.pdf."
Islamic,historical,160,1200,data/google-drive-pdfs/archaeologysulawesi.pdf,331,"1200 to 1600 CE. Leiden: Verhandelingen van het Koninklijk Instituut voor Taal-, Land- en Volkenkunde 261. doi.org/10.1163/9789004253827 (accessed 5 June 2018). Druce, S., D. Bulbeck and I. Mahmud. 2005. A transitional Islamic Bugis cremation in Bulubangi, South Sulawesi: Its historical and archaeological context. Review of Indonesian and Malaysian Affairs 39(1):1–22. Fadillah, M.A. and I. Sumantri (eds). 2000. Kedatuan Luwu: Perspektif Arkeo"
Historical,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,331,"k Instituut voor Taal-, Land- en Volkenkunde 261. doi.org/10.1163/9789004253827 (accessed 5 June 2018). Druce, S., D. Bulbeck and I. Mahmud. 2005. A transitional Islamic Bugis cremation in Bulubangi, South Sulawesi: Its historical and archaeological context. Review of Indonesian and Malaysian Affairs 39(1):1–22. Fadillah, M.A. and I. Sumantri (eds). 2000. Kedatuan Luwu: Perspektif Arkeologi, Sejarah dan Antropologi. Makassar: Lembaga Penerbitan U"
Quaternary,geological,,,data/google-drive-pdfs/archaeologysulawesi.pdf,331,"logi. Makassar: Lembaga Penerbitan Universitas Hasanuddin/Institut Etnografi Indonesia. Gremmen, W .H.E. 1990. Palynological investigations in the Danau T empe depression, southwest Sulawesi (Celebes), Indonesia. Modern Quaternary Research in Southeast Asia, pp. 123–134. Quaternary Research in Southeast Asia, Volume 11. Rotterdam: A.A. Balkema. Macknight, C.C. 1983. The rise of agriculture in South Sulawesi before 1600. Review of Indonesian and M"
Quaternary,geological,,,data/google-drive-pdfs/archaeologysulawesi.pdf,331,"uddin/Institut Etnografi Indonesia. Gremmen, W .H.E. 1990. Palynological investigations in the Danau T empe depression, southwest Sulawesi (Celebes), Indonesia. Modern Quaternary Research in Southeast Asia, pp. 123–134. Quaternary Research in Southeast Asia, Volume 11. Rotterdam: A.A. Balkema. Macknight, C.C. 1983. The rise of agriculture in South Sulawesi before 1600. Review of Indonesian and Malaysian Affairs 17:92–116. Macknight, C.C. and P ."
Prehistory,archaeological,,,data/google-drive-pdfs/archaeologysulawesi.pdf,331,"khlis. n.d. The Chronicle of Bone. Unpublished typescript. Miksic, J.N. and C.T . Yap. 1990. X-ray fluorescence data on earthenware pottery trade in Sumatra, 12th–14th centuries. Paper presented at the 14th Indo-Pacific Prehistory Association Congress, Yogyakarta, 25 August – 2 September. Morales Muniz, A. 1988. On the use of butchering as a paleocultural index: Proposal of a new methodology for the study of bone fracture from archaeological site"
Quaternary,geological,,,data/google-drive-pdfs/archaeologysulawesi.pdf,331,"ring of bone: Description of criteria. In A.T . Clason (ed.), Archaeozoological Studies, pp. 139–150. Amsterdam: North Holland Publishing Co. Schmid, E. 1972. Atlas of Animal Bones: For Prehistorians, Archaeologists and Quaternary Geologists. Amsterdam: Elsevier Science Publishers. Shipman, P ., W . Bosler, K.L. Davis, A.K. Behrensmeyer, R.I.M. Dunbar, C.P . Groves, F . Thackeray, J.A.H.V . Couvering and R.K. Stucky. 1981. Butchering of Giant Gel"
Late Quaternary,geological,,,data/google-drive-pdfs/archaeologysulawesi.pdf,331,"r, I.A. 1969. The ageing of domestic animals. In D.R. Brothwell and E.S. Higgs (eds), Science in Archaeology: A Survey of Progress and Research, pp. 283–302. London: Thames and Hudson. Simons, A.G. and D. Bulbeck. 2004. Late Quaternary faunal successions in South Sulawesi, Indonesia. In S.G. Keates and J.M. Pasveer (eds), Quaternary Research in Indonesia, pp. 167–189. Modern Quaternary Research in Southeast Asia, Volume 18. Leiden: A.A. Balkema."
Quaternary,geological,,,data/google-drive-pdfs/archaeologysulawesi.pdf,331,"logy: A Survey of Progress and Research, pp. 283–302. London: Thames and Hudson. Simons, A.G. and D. Bulbeck. 2004. Late Quaternary faunal successions in South Sulawesi, Indonesia. In S.G. Keates and J.M. Pasveer (eds), Quaternary Research in Indonesia, pp. 167–189. Modern Quaternary Research in Southeast Asia, Volume 18. Leiden: A.A. Balkema."
Quaternary,geological,,,data/google-drive-pdfs/archaeologysulawesi.pdf,331,"London: Thames and Hudson. Simons, A.G. and D. Bulbeck. 2004. Late Quaternary faunal successions in South Sulawesi, Indonesia. In S.G. Keates and J.M. Pasveer (eds), Quaternary Research in Indonesia, pp. 167–189. Modern Quaternary Research in Southeast Asia, Volume 18. Leiden: A.A. Balkema."
Megalithic,archaeological,,,data/google-drive-pdfs/archaeologysulawesi.pdf,333,"18 Reflections on the social and cultural aspects of the megalithic site of Onto, Bantaeng, South Sulawesi Akin Duli Abstract This paper presents the results from an archaeological survey of the megalithic site of Onto in Bantaeng, South Sulawesi. A variety of archaeological remains wer"
Megalithic,archaeological,,,data/google-drive-pdfs/archaeologysulawesi.pdf,333,"18 Reflections on the social and cultural aspects of the megalithic site of Onto, Bantaeng, South Sulawesi Akin Duli Abstract This paper presents the results from an archaeological survey of the megalithic site of Onto in Bantaeng, South Sulawesi. A variety of archaeological remains were found at this site including menhirs, incised stones, rings of stacked stones, stone tablets including a stone altar, dakon stones with"
Historical,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,333,"is of these remains produced descriptions of each type of artefactual material as well as interpretations of their meaning. This research adds to the available information on the role of Onto in the origins of the early historical kingdom of Bantaeng and to our understanding of settlements attached to megalithic culture in South Sulawesi. Keywords: South Sulawesi early history, megaliths, Bantaeng, Onto Introduction Bantaeng is a small district,"
Megalithic,archaeological,,,data/google-drive-pdfs/archaeologysulawesi.pdf,333,"ell as interpretations of their meaning. This research adds to the available information on the role of Onto in the origins of the early historical kingdom of Bantaeng and to our understanding of settlements attached to megalithic culture in South Sulawesi. Keywords: South Sulawesi early history, megaliths, Bantaeng, Onto Introduction Bantaeng is a small district, covering an area of about 396 km 2, located along the southern coast of South Sulaw"
Megalithic,archaeological,,,data/google-drive-pdfs/archaeologysulawesi.pdf,335,"18. Reflections on the social and cultural aspects of the megalithic site of Onto, Bantaeng, South Sulawesi 315 terra australis 48 Bantaeng is a minor administrative centre today, but was of greater importance during the early history of South Sulawesi. When the VOC targeted Bantaeng dur"
Islamic,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,335,"(located at the northeast of the peninsula) and ‘Uda’, which probably was then based along the Cenrana River (Caldwell and Wellen 2017). Local looters have been active in plundering imported ceramics from Bantaeng’s pre-Islamic cemeteries, including 13th/14th-century wares from Bantaeng city and the archaeological sites of Benteng Batu T erang, Borong Kapala and Borong T ua to the west of Bantaeng city (Nayati 2005:Table 6). In an influential"
Islamic,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,335,"eng Batu T erang, Borong Kapala and Borong T ua to the west of Bantaeng city (Nayati 2005:Table 6). In an influential text, Bougas (1998) examines the importance of South Sulawesi and Bantaeng’s role in the region’s pre-Islamic history. He uses a number of sources to produce this work including archaeological surveys in 1995 and 1996, which include maps and descriptions of the Onto site, interviews with local looters who have pilfered grave go"
Islamic,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,335,"ch include maps and descriptions of the Onto site, interviews with local looters who have pilfered grave goods such as high-fired ceramics, ancient texts containing myths and legends of the time, and observations on pre-Islamic rites that have survived to the present day. This paper will develop on Bougas’s work by: (a) incorporating relevant literature postdating 1998 (b) summarising information obtained during interviews on the legends, myth"
Prehistoric,archaeological,,,data/google-drive-pdfs/archaeologysulawesi.pdf,335,"hology, toponyms and local beliefs as to the significance of Onto in the origins of the Bantaeng kingdom (c) describing results from an archaeological survey conducted as part of this research on Onto (d) discussing the prehistoric origins of the tradition of megaliths documented at Onto and other early historical sites in South Sulawesi. Description of the Onto site Location Onto lies in Balla T ujua lingkungan or kampung (kampong), Kelurahan (Vi"
Historical,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,335,"he Bantaeng kingdom (c) describing results from an archaeological survey conducted as part of this research on Onto (d) discussing the prehistoric origins of the tradition of megaliths documented at Onto and other early historical sites in South Sulawesi. Description of the Onto site Location Onto lies in Balla T ujua lingkungan or kampung (kampong), Kelurahan (Village) Onto, Kecamatan (Subdistrict) Bantaeng, Kabupaten (District) Bantaeng in Sout"
Islamic,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,335,"and generally wet from interspersed springs and streams. Overview of mythological associations It became apparent during interviews that Onto is believed to be the source of power of the Bantaeng royal lineage, with pre-Islamic origins. Onto is a traditional law area, and despite the community’s formal conversion to Islam, traces of their traditional patuntung beliefs persist"
Islamic,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,336,"the lalang bata fort, Balla tujua (seven houses), Barugayya festival seat, Bonto-bontoa (high point), main stone altar, Batu Pallantikang royal installation stones, T oddo ballanga, batu mentenga menhirs and graves (pre-Islamic and Islamic). The ceremonial associations of the Onto structures have been noted by previous observers (Ulaen 1978; Bougas 1998; Nayati 2005) as well as during the author’s survey, although there has been no direct witn"
Islamic,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,336,"ata fort, Balla tujua (seven houses), Barugayya festival seat, Bonto-bontoa (high point), main stone altar, Batu Pallantikang royal installation stones, T oddo ballanga, batu mentenga menhirs and graves (pre-Islamic and Islamic). The ceremonial associations of the Onto structures have been noted by previous observers (Ulaen 1978; Bougas 1998; Nayati 2005) as well as during the author’s survey, although there has been no direct witnessing of th"
Megalithic,archaeological,,,data/google-drive-pdfs/archaeologysulawesi.pdf,337,"18. Reflections on the social and cultural aspects of the megalithic site of Onto, Bantaeng, South Sulawesi 317 terra australis 48 Balla tujua Balla tujua refers to seven miniature stilt houses erected at various times inside the lalang bata. These houses had a north–south orientation fo"
Megalithic,archaeological,,,data/google-drive-pdfs/archaeologysulawesi.pdf,339,"18. Reflections on the social and cultural aspects of the megalithic site of Onto, Bantaeng, South Sulawesi 319 terra australis 48 Figure 18.4: Batu Pallantikang . Source: Akin Duli. T oddo Ballanga The T oddo Ballanga is a stack of andesite stones with a diameter of 97 cm. The size of t"
Islamic,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,340,"means iron rust. According to local sources, there used to be seven menhirs (the same number as for the Balla Tujua), but one was carried away to help build the road. Cemetery complex A cemetery complex containing both Islamic and pre-Islamic graves lies to the south of the lalang bata. The characteristic feature of the pre-Islamic graves is their form as a pile of stones with an east–west orientation (Bougas 1998:106; Nayati 2005). Distribut"
Islamic,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,340,". According to local sources, there used to be seven menhirs (the same number as for the Balla Tujua), but one was carried away to help build the road. Cemetery complex A cemetery complex containing both Islamic and pre-Islamic graves lies to the south of the lalang bata. The characteristic feature of the pre-Islamic graves is their form as a pile of stones with an east–west orientation (Bougas 1998:106; Nayati 2005). Distribution of surface f"
Islamic,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,340,"lla Tujua), but one was carried away to help build the road. Cemetery complex A cemetery complex containing both Islamic and pre-Islamic graves lies to the south of the lalang bata. The characteristic feature of the pre-Islamic graves is their form as a pile of stones with an east–west orientation (Bougas 1998:106; Nayati 2005). Distribution of surface fragments The fragments found on the ground surface during the survey are dominated by sherd"
Megalithic,archaeological,,,data/google-drive-pdfs/archaeologysulawesi.pdf,341,"18. Reflections on the social and cultural aspects of the megalithic site of Onto, Bantaeng, South Sulawesi 321 terra australis 48 Preliminary analysis of the Onto earthenware pottery has identified rim, body and base fragments from a range of forms including plates, bowls, cooking pots"
Islamic,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,341,"y on imported ceramics found at Onto dates them to the 16th–17th centuries (Nayati 2005:245). Occupation at Onto clearly spanned the transition to Islam as reflected by its cemetery complex with the presence of both pre-Islamic and early Islamic graves. Social and cultural aspects of the Onto megaliths The prominent peak of Mount Lompobattang, which lies at the source of Bantaeng’s rivers and is associated with Bantaeng’s origin myths (Bougas"
Islamic,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,341,"mics found at Onto dates them to the 16th–17th centuries (Nayati 2005:245). Occupation at Onto clearly spanned the transition to Islam as reflected by its cemetery complex with the presence of both pre-Islamic and early Islamic graves. Social and cultural aspects of the Onto megaliths The prominent peak of Mount Lompobattang, which lies at the source of Bantaeng’s rivers and is associated with Bantaeng’s origin myths (Bougas 1998), is situated"
Megalithic,archaeological,,,data/google-drive-pdfs/archaeologysulawesi.pdf,341,"Onto megaliths The prominent peak of Mount Lompobattang, which lies at the source of Bantaeng’s rivers and is associated with Bantaeng’s origin myths (Bougas 1998), is situated to the north of the site. The two largest megalithic structures at Onto, the Barugayya and Bonto-bontoa, form a pair at the far north and south of the site. The site’s layout in general reflects a micro-cosmos oriented north to south between the mountains and sea. Accordi"
Megalithic,archaeological,,,data/google-drive-pdfs/archaeologysulawesi.pdf,341,"olise the human life cycle from birth (sunrise) to death (sunset), and also the passage of the deceased from the state of recently passed away to the realm of the ancestors (alam puya) (Bougas 2007; Mahmud et al. 2007). Megalithic constructions, varying from single standing stones to more complex structures, are found widely across Indonesia. The oldest megaliths perhaps functioned as grave markers including dolmens (stone tables on upright pilla"
Megalithic,archaeological,,,data/google-drive-pdfs/archaeologysulawesi.pdf,341,"yal inauguration stones, which include two dakon stones. Stepped terraces Stepped terraces are constructions of stones arranged into terraces or steps, usually with three, five or seven levels. They are found at several megalithic sites in South Sulawesi, usually located at the foot of a hill, on a hilltop (e.g. Onto) or on holy peaks (e.g. Bulu Matanre; Kallupa et al. 1989). They mark the transition from the lower, everyday outer levels to the e"
Megalithic,archaeological,,,data/google-drive-pdfs/archaeologysulawesi.pdf,342,"e unavailable because the local inhabitants refused access for archaeological documentation (Nayati 2005:259). Menhirs Menhirs are widely distributed across Indonesia. Amongst traditional communities that continue their megalithic culture, menhirs are involved in practical matters such as displays of social status, but this use is still strongly tied to a belief in the megaliths’ connections with the spirits of the ancestors (e.g. Bonatz 2002). T"
Megalithic,archaeological,,,data/google-drive-pdfs/archaeologysulawesi.pdf,343,"18. Reflections on the social and cultural aspects of the megalithic site of Onto, Bantaeng, South Sulawesi 323 terra australis 48 In the Tana T oraja regency to the north of the peninsula, raised stone altars functioned as places to present offerings during thanksgiving harvest ceremoni"
Mesolithic,archaeological,,,data/google-drive-pdfs/archaeologysulawesi.pdf,343,o blades that were sharpened across its surface. Chronology of the Onto site Bantaeng has a lengthy occupation history as demonstrated by the cave sequences at Panganreang T udea and Batu Ejaya. These deposits include a Mesolithic layer dating back to at least the 3rd millennium BC and a Neolithic occupation layer marked by the appearance of earthenware pottery. The Batu Ejaya decorated pottery is associated with a 14C date on charcoal of c. AD 1
Neolithic,archaeological,,,data/google-drive-pdfs/archaeologysulawesi.pdf,343,to site Bantaeng has a lengthy occupation history as demonstrated by the cave sequences at Panganreang T udea and Batu Ejaya. These deposits include a Mesolithic layer dating back to at least the 3rd millennium BC and a Neolithic occupation layer marked by the appearance of earthenware pottery. The Batu Ejaya decorated pottery is associated with a 14C date on charcoal of c. AD 1000. This date coincides with the approximate age of the Bonto-bonto
Megalithic,archaeological,,,data/google-drive-pdfs/archaeologysulawesi.pdf,343,"ncides with the approximate age of the Bonto-bontoa site in eastern Bantaeng, where similar decorated pottery, metal wares and 21 imported carnelian beads were excavated (Bulbeck 2004). T uti (1991:50) proposed that the megalithic remains at Onto distinguish it as an ancient monumental site (1st millennium BC) according to Heine Geldern’s (1945) classification of Indonesian megaliths into old (Neolithic) and more recent (Metal Age) examples. Howe"
Neolithic,archaeological,,,data/google-drive-pdfs/archaeologysulawesi.pdf,343,"k 2004). T uti (1991:50) proposed that the megalithic remains at Onto distinguish it as an ancient monumental site (1st millennium BC) according to Heine Geldern’s (1945) classification of Indonesian megaliths into old (Neolithic) and more recent (Metal Age) examples. However, Heine Geldern’s schema was problematic as it was not supported by any direct dates (Bellwood 1978; Soejono 1984) and is now disproved with the recent availability of 14C d"
Metal Age,archaeological,,,data/google-drive-pdfs/archaeologysulawesi.pdf,343,"posed that the megalithic remains at Onto distinguish it as an ancient monumental site (1st millennium BC) according to Heine Geldern’s (1945) classification of Indonesian megaliths into old (Neolithic) and more recent (Metal Age) examples. However, Heine Geldern’s schema was problematic as it was not supported by any direct dates (Bellwood 1978; Soejono 1984) and is now disproved with the recent availability of 14C dates associated with megalit"
Islamic,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,343,", we would need to turn to Lembang Gantarang Keke and Gantarang Keke in eastern Bantaeng, which were established regional centres in the 11th or 12th century AD, preceding the 13th-century evidence found from looted pre-Islamic graves at these sites, including Chinese porcelain and stoneware of Song Dynasty antiquity (Bougas 1998). Moreover, Lembang Gantarang Keke and Gantarang Keke are also associated with a T omanurung site whose sacred stat"
Megalithic,archaeological,,,data/google-drive-pdfs/archaeologysulawesi.pdf,344,"324 The Archaeology of Sulawesi terra australis 48 Discussion and Conclusions When aligned within the overall pattern of Bantaeng’s early development (Bougas 1998; Nayati 2005), the Onto site exemplifies the megalithic monuments and T omanurung veneration found at early historical sites in western, central and eastern Bantaeng. Additionally, its porcelain and stoneware surface fragments suggest that it produced commodities to exchange"
Historical,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,344,"Discussion and Conclusions When aligned within the overall pattern of Bantaeng’s early development (Bougas 1998; Nayati 2005), the Onto site exemplifies the megalithic monuments and T omanurung veneration found at early historical sites in western, central and eastern Bantaeng. Additionally, its porcelain and stoneware surface fragments suggest that it produced commodities to exchange for imported pottery. Indigenous texts and local traditions po"
Islamic,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,344,"Bantaeng with their belief system based on traditional patuntung precepts. In summary, it continued a system for the recognition of chiefly authority first in evidence in eastern Bantaeng, but which expanded in late pre-Islamic times with the integration of western, central and eastern Bantaeng into a single polity (Bougas 1998). The orientation of the Onto monuments running east–west and north–south reflects a cosmology found more widely acro"
Islamic,historical,160,1200,data/google-drive-pdfs/archaeologysulawesi.pdf,344,"June 2018). Bougas, W .A. 1998. Bantayan: An early Makassarese kingdom, 1200-1600 AD. Archipel 55(1):83–123. doi.org/10.3406/arch.1998.3444. Bougas, W .A. 2007. Gold looted and excavated from late (1300 AD-1600 AD) pre-Islamic Makassar graves. Archipel 73(1):111–166. doi.org/arch_0044-8613_2007_num_73_1_3877 (accessed 5 June 2018)."
Megalithic,archaeological,,,data/google-drive-pdfs/archaeologysulawesi.pdf,345,"18. Reflections on the social and cultural aspects of the megalithic site of Onto, Bantaeng, South Sulawesi 325 terra australis 48 Bulbeck, F .D. 1992. A Tale of T wo Kingdoms: The Historical Archaeology of Gowa and Tallok, South Sulawesi, Indonesia. Unpublished PhD thesis, School of Arc"
Historical,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,345,"18. Reflections on the social and cultural aspects of the megalithic site of Onto, Bantaeng, South Sulawesi 325 terra australis 48 Bulbeck, F .D. 1992. A Tale of T wo Kingdoms: The Historical Archaeology of Gowa and Tallok, South Sulawesi, Indonesia. Unpublished PhD thesis, School of Archaeology and Anthropology, The Australian National University, Canberra. www.oxis.org/theses/bulbeck-1992.pdf (accessed 5 J"
Holocene,geological,,,data/google-drive-pdfs/archaeologysulawesi.pdf,345,"shed PhD thesis, School of Archaeology and Anthropology, The Australian National University, Canberra. www.oxis.org/theses/bulbeck-1992.pdf (accessed 5 June 2018). Bulbeck, D. 2004. Divided in space, united in time: The Holocene prehistory of South Sulawesi. In S. Keates and J.M. Pasveer (eds), Quaternary Research in Indonesia, pp. 129–166. Modern Quaternary Research in Southeast Asia, Volume 18. Leiden: A.A. Balkema. Caldwell, I. and W .A. Bou"
Prehistory,archaeological,,,data/google-drive-pdfs/archaeologysulawesi.pdf,345,"thesis, School of Archaeology and Anthropology, The Australian National University, Canberra. www.oxis.org/theses/bulbeck-1992.pdf (accessed 5 June 2018). Bulbeck, D. 2004. Divided in space, united in time: The Holocene prehistory of South Sulawesi. In S. Keates and J.M. Pasveer (eds), Quaternary Research in Indonesia, pp. 129–166. Modern Quaternary Research in Southeast Asia, Volume 18. Leiden: A.A. Balkema. Caldwell, I. and W .A. Bougas. 2004."
Quaternary,geological,,,data/google-drive-pdfs/archaeologysulawesi.pdf,345,"onal University, Canberra. www.oxis.org/theses/bulbeck-1992.pdf (accessed 5 June 2018). Bulbeck, D. 2004. Divided in space, united in time: The Holocene prehistory of South Sulawesi. In S. Keates and J.M. Pasveer (eds), Quaternary Research in Indonesia, pp. 129–166. Modern Quaternary Research in Southeast Asia, Volume 18. Leiden: A.A. Balkema. Caldwell, I. and W .A. Bougas. 2004. The early history of Binamu and Bangkala, South Sulawesi. Bijdragen"
Quaternary,geological,,,data/google-drive-pdfs/archaeologysulawesi.pdf,345,"-1992.pdf (accessed 5 June 2018). Bulbeck, D. 2004. Divided in space, united in time: The Holocene prehistory of South Sulawesi. In S. Keates and J.M. Pasveer (eds), Quaternary Research in Indonesia, pp. 129–166. Modern Quaternary Research in Southeast Asia, Volume 18. Leiden: A.A. Balkema. Caldwell, I. and W .A. Bougas. 2004. The early history of Binamu and Bangkala, South Sulawesi. Bijdragen tot de T aal-, Land- en Volkenkunde 160(4):456–510. d"
Prehistoric,archaeological,,,data/google-drive-pdfs/archaeologysulawesi.pdf,345,"din-2015.pdf (accessed 5 June 2018). Hasanuddin University. 2013. Judul Skripsi Sejarah Arkeologi II. www.gurusejarah.com/ 2013/03/judul- skripsi-sejarah-arkeologi-ii.html (accessed 5 June 2018). Heine Geldern, R. 1945. Prehistoric research in the Netherlands Indies. In P . Honig and F . Verdoorn (eds), Science and Scientists in the Netherlands Indies, pp. 129–167. New York: Board for the Netherlands Indies, Surinam and Curaçao. Kallupa, B., D. Bu"
Islamic,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,347,"19 Typology and efflorescence of early Islamic tomb and gravestone forms in South Sulawesi and Majene, West Sulawesi Rosmawati Abstract South Sulawesi province and the adjacent district of Majene in West Sulawesi are rich with the historic expressions of Islamic cul"
Historic,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,347,"and efflorescence of early Islamic tomb and gravestone forms in South Sulawesi and Majene, West Sulawesi Rosmawati Abstract South Sulawesi province and the adjacent district of Majene in West Sulawesi are rich with the historic expressions of Islamic culture, in particular the many ancient tombs that are widespread across the area. The distribution of ancient tombs has had little empirical investigation, limiting our understanding of the cultu"
Islamic,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,347,"rly Islamic tomb and gravestone forms in South Sulawesi and Majene, West Sulawesi Rosmawati Abstract South Sulawesi province and the adjacent district of Majene in West Sulawesi are rich with the historic expressions of Islamic culture, in particular the many ancient tombs that are widespread across the area. The distribution of ancient tombs has had little empirical investigation, limiting our understanding of the cultural meaning of the form"
Islamic,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,347,"of gravestone) and Javanese culture (the T roloyo-Demak type of gravestone), as well as local cultural development (Bugis-Makasar tomb and gravestone types). Keywords: South Sulawesi, Majene, graves, tombs, gravestones, Islamic culture Introduction An important archaeological legacy of early Islam in South Sulawesi is the cemeteries of kings, religious leaders and dukes (local authorities), buried with their relatives, friends, chiefs and clos"
Prehistoric,archaeological,,,data/google-drive-pdfs/archaeologysulawesi.pdf,348,"Masdoeki (1984, 1985a); Muttalib (1984); Makkullasse (1986); Bulbeck (1992); Duli et al. (2013); Hasanuddin (2015). Functional interpretation of the tombs and their components is redundant as the function of tombs from prehistoric to present-day examples is clear. The relevant issues for archaeological study of the headstones and the graves are their style, shape and components, as well as the related geographic distribution both in coastal regio"
Islamic,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,349,"19. Typology and efflorescence of early Islamic tomb and gravestone forms in South Sulawesi and Majene 329 terra australis 48 Research into Islamic archaeology in Indonesia is not new, and indeed can be traced back to 1907 in the coastal stretches of northern Aceh (D"
Islamic,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,349,"19. Typology and efflorescence of early Islamic tomb and gravestone forms in South Sulawesi and Majene 329 terra australis 48 Research into Islamic archaeology in Indonesia is not new, and indeed can be traced back to 1907 in the coastal stretches of northern Aceh (Djajadiningrat 1911; Vink 1912). The development of this research can be seen in Tjandrasamita (2000)"
Islamic,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,349,"ern Aceh (Djajadiningrat 1911; Vink 1912). The development of this research can be seen in Tjandrasamita (2000), who compiled earlier scholars’ research under the themes of Indonesian archaeology and history, Indonesian Islamic antiquities and Indonesia’s historic sites. Tjandrasamita’s (2009) posthumous synthesis structured research into Indonesia’s Islamic archaeology in terms of Islam’s relationship with cosmopolitan dynamics, local social"
Historic,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,349,"1912). The development of this research can be seen in Tjandrasamita (2000), who compiled earlier scholars’ research under the themes of Indonesian archaeology and history, Indonesian Islamic antiquities and Indonesia’s historic sites. Tjandrasamita’s (2009) posthumous synthesis structured research into Indonesia’s Islamic archaeology in terms of Islam’s relationship with cosmopolitan dynamics, local social dynamics in Indonesia, traditions of"
Islamic,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,349,"scholars’ research under the themes of Indonesian archaeology and history, Indonesian Islamic antiquities and Indonesia’s historic sites. Tjandrasamita’s (2009) posthumous synthesis structured research into Indonesia’s Islamic archaeology in terms of Islam’s relationship with cosmopolitan dynamics, local social dynamics in Indonesia, traditions of written works in Indonesia, and the shaping and inheritance of Indonesian cultural traditions. R"
Historical,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,349,"nd the shaping and inheritance of Indonesian cultural traditions. Research specifically directed at the history of Islam in South Sulawesi include Pelras (1985), whose approach integrated his broad knowledge of relevant historical texts with his extensive knowledge of South Sulawesi ethnography accumulated over several decades, and Suriada and Abbas (2003), whose approach focused on sources locally available in South Sulawesi. A common theme (e.g"
Islamic,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,349,"accumulated over several decades, and Suriada and Abbas (2003), whose approach focused on sources locally available in South Sulawesi. A common theme (e.g. Tjandrasamita 2009; Sulistyo 2013) is the incorporation of pre-Islamic beliefs and rituals within Islamic practice during the expansion of Islam across Indonesia, including South Sulawesi after AD 1603. For instance, Pelras (1985) observed that many devout Muslims in South Sulawesi comfort"
Islamic,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,349,"and Suriada and Abbas (2003), whose approach focused on sources locally available in South Sulawesi. A common theme (e.g. Tjandrasamita 2009; Sulistyo 2013) is the incorporation of pre-Islamic beliefs and rituals within Islamic practice during the expansion of Islam across Indonesia, including South Sulawesi after AD 1603. For instance, Pelras (1985) observed that many devout Muslims in South Sulawesi comfortably entertain non-Islamic notions"
Islamic,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,349,"s within Islamic practice during the expansion of Islam across Indonesia, including South Sulawesi after AD 1603. For instance, Pelras (1985) observed that many devout Muslims in South Sulawesi comfortably entertain non-Islamic notions such as beliefs in local spirits and the literal truth of the La Galigo (with its tales of how the world was populated by godly figures and their servants from the heavens and the underworld); they also venerate"
Historical,historical,,,data/google-drive-pdfs/archaeologysulawesi.pdf,349,"truth of the La Galigo (with its tales of how the world was populated by godly figures and their servants from the heavens and the underworld); they also venerate the regalia that the divine founders of South Sulawesi’s historical kingdoms supposedly brought with them to pass onto future rulers, and uphold a tradition of transvestite priests (bissu) who have custody over the regalia and related aristocratic ceremonies. The archaeological document"
